Temperature;Humidity;Windspeed;UV;Season;Weather
29.0;71;10.5;1;Winter;Cloudy
30.0;61;10.5;3;Autumn;Cloudy
32.0;95;5.5;11;Autumn;Cloudy
11.0;82;13.0;1;Summer;Rainy
29.0;55;7.0;7;Winter;Sunny
10.0;63;20.0;1;Spring;Rainy
71.0;101;15.5;2;Spring;Cloudy
64.0;73;26.5;5;Autumn;Cloudy
22.0;57;5.0;5;Autumn;Sunny
-3.0;64;17.5;0;Winter;Snowy
11.0;85;16.0;3;Autumn;Rainy
34.0;70;6.0;3;Summer;Snowy
27.0;109;8.0;0;Summer;Sunny
26.0;78;17.0;3;Summer;Rainy
-5.0;80;6.0;1;Winter;Snowy
15.0;84;19.0;3;Summer;Rainy
33.0;99;18.0;3;Winter;Rainy
32.0;51;8.0;11;Autumn;Sunny
10.0;71;1.5;3;Summer;Cloudy
31.0;68;8.0;6;Summer;Sunny
23.0;70;11.0;2;Winter;Rainy
24.0;49;2.0;8;Spring;Sunny
18.0;80;17.5;3;Autumn;Rainy
21.0;65;5.5;6;Autumn;Cloudy
22.0;79;5.5;1;Summer;Rainy
-4.0;77;19.0;0;Winter;Snowy
-7.0;72;6.5;0;Winter;Snowy
18.0;87;15.0;3;Winter;Rainy
18.0;75;6.5;3;Summer;Rainy
30.0;48;7.0;9;Summer;Sunny
37.0;25;9.5;6;Spring;Sunny
27.0;41;4.5;8;Summer;Rainy
9.0;77;8.5;5;Summer;Snowy
-23.0;91;34.0;4;Winter;Snowy
0.0;92;5.0;13;Winter;Snowy
35.0;68;1.0;7;Spring;Sunny
-9.0;80;17.5;1;Winter;Snowy
-5.0;88;4.5;0;Winter;Snowy
12.0;67;3.0;2;Spring;Cloudy
-4.0;84;19.5;8;Winter;Snowy
23.0;61;16.0;2;Summer;Rainy
29.0;54;8.5;3;Spring;Cloudy
23.0;67;15.0;3;Winter;Cloudy
-1.0;103;14.5;13;Winter;Snowy
29.0;93;6.5;0;Winter;Rainy
-7.0;77;16.0;0;Winter;Snowy
16.0;71;19.0;2;Summer;Rainy
23.0;96;12.0;2;Winter;Rainy
15.0;76;9.0;1;Winter;Rainy
30.0;64;4.0;9;Spring;Sunny
30.0;60;6.5;1;Autumn;Rainy
17.0;77;14.5;2;Summer;Rainy
3.0;85;17.5;0;Winter;Snowy
100.0;87;12.5;14;Summer;Sunny
33.0;83;7.5;2;Autumn;Rainy
-1.0;70;5.0;1;Winter;Snowy
34.0;24;4.0;11;Summer;Sunny
13.0;65;6.5;3;Winter;Rainy
-7.0;75;4.0;0;Winter;Snowy
-1.0;84;14.5;1;Winter;Snowy
37.0;25;5.0;11;Summer;Sunny
33.0;55;3.0;1;Autumn;Cloudy
38.0;51;4.0;9;Summer;Sunny
-12.0;70;31.5;10;Winter;Snowy
-1.0;67;5.0;0;Winter;Snowy
25.0;100;5.5;12;Autumn;Cloudy
31.0;77;7.5;1;Spring;Rainy
17.0;88;9.0;3;Summer;Rainy
17.0;60;10.0;3;Summer;Cloudy
42.0;39;4.0;9;Winter;Sunny
28.0;71;10.5;1;Autumn;Rainy
22.0;55;6.5;1;Spring;Cloudy
22.0;91;7.5;1;Winter;Rainy
15.0;76;8.5;1;Autumn;Rainy
1.0;79;18.5;1;Winter;Snowy
24.0;94;9.0;2;Summer;Rainy
34.0;85;20.0;1;Spring;Rainy
-1.0;74;15.5;0;Winter;Snowy
20.0;54;8.0;2;Summer;Cloudy
34.0;91;15.5;1;Winter;Rainy
27.0;35;9.5;7;Autumn;Sunny
11.0;78;13.5;1;Summer;Cloudy
21.0;65;5.0;9;Winter;Sunny
32.0;107;28.0;8;Autumn;Rainy
11.0;78;9.5;2;Summer;Rainy
31.0;65;1.0;3;Autumn;Cloudy
33.0;53;6.0;2;Spring;Cloudy
21.0;53;10.0;2;Autumn;Cloudy
24.0;52;4.5;8;Summer;Sunny
-4.0;66;14.0;0;Spring;Cloudy
-5.0;61;10.5;0;Winter;Snowy
35.0;38;1.0;11;Summer;Sunny
1.0;64;6.5;1;Winter;Snowy
20.0;40;4.5;10;Summer;Sunny
-1.0;63;13.5;1;Winter;Snowy
14.0;81;8.0;0;Autumn;Rainy
24.0;87;11.0;3;Summer;Rainy
24.0;82;8.5;1;Winter;Rainy
-9.0;99;6.0;1;Winter;Snowy
19.0;75;13.5;1;Summer;Cloudy
24.0;73;14.0;2;Spring;Cloudy
-21.0;79;36.0;6;Winter;Snowy
31.0;24;8.0;8;Summer;Sunny
13.0;90;17.0;2;Summer;Rainy
-5.0;65;12.0;3;Spring;Sunny
42.0;57;5.0;11;Autumn;Sunny
26.0;71;0.5;1;Autumn;Cloudy
-4.0;97;20.0;0;Winter;Snowy
36.0;32;1.5;11;Summer;Sunny
-4.0;78;10.0;1;Winter;Snowy
24.0;98;14.5;3;Winter;Rainy
15.0;54;10.0;3;Summer;Cloudy
-5.0;65;11.0;0;Winter;Snowy
18.0;55;9.0;1;Autumn;Cloudy
25.0;74;14.0;9;Spring;Snowy
17.0;74;19.0;1;Winter;Rainy
75.0;98;23.5;0;Spring;Rainy
23.0;86;9.5;1;Spring;Rainy
20.0;58;13.5;3;Winter;Cloudy
35.0;20;4.0;10;Autumn;Sunny
51.0;82;25.5;10;Summer;Cloudy
12.0;69;13.5;1;Summer;Cloudy
25.0;73;13.5;2;Summer;Cloudy
14.0;78;21.5;10;Winter;Rainy
20.0;53;8.0;2;Winter;Cloudy
-6.0;76;19.5;1;Winter;Snowy
41.0;76;10.5;7;Spring;Cloudy
22.0;46;5.0;11;Summer;Sunny
10.0;70;17.5;2;Summer;Rainy
4.0;97;4.5;1;Winter;Snowy
21.0;75;3.5;2;Winter;Cloudy
-1.0;60;8.5;0;Winter;Snowy
4.0;96;18.0;0;Winter;Snowy
17.0;66;18.5;1;Spring;Rainy
12.0;73;8.5;3;Summer;Cloudy
27.0;64;2.0;4;Summer;Cloudy
10.0;72;13.5;2;Summer;Cloudy
19.0;29;11.0;6;Winter;Snowy
1.0;86;18.0;0;Winter;Snowy
22.0;38;5.0;6;Spring;Sunny
28.0;53;11.0;2;Summer;Cloudy
26.0;75;0.0;0;Winter;Cloudy
23.0;79;7.5;0;Summer;Rainy
23.0;73;35.0;3;Autumn;Rainy
20.0;89;17.5;1;Winter;Rainy
27.0;99;8.0;1;Spring;Rainy
-7.0;91;10.0;1;Winter;Snowy
13.0;92;11.5;3;Summer;Rainy
19.0;79;10.0;0;Spring;Rainy
10.0;60;10.5;0;Autumn;Rainy
11.0;67;13.5;2;Summer;Cloudy
-3.0;90;2.0;0;Winter;Snowy
26.0;24;3.0;6;Summer;Sunny
31.0;64;7.5;1;Spring;Rainy
14.0;92;13.0;1;Winter;Rainy
23.0;31;6.0;11;Winter;Sunny
30.0;41;5.5;10;Autumn;Sunny
-2.0;79;4.0;0;Winter;Snowy
15.0;91;30.5;13;Autumn;Rainy
2.0;37;10.0;2;Spring;Snowy
24.0;72;5.5;1;Spring;Cloudy
-10.0;86;9.5;0;Winter;Snowy
49.0;104;12.0;5;Autumn;Rainy
41.0;53;2.5;9;Spring;Sunny
11.0;61;6.5;2;Autumn;Cloudy
3.0;40;1.0;4;Autumn;Cloudy
36.0;53;3.5;9;Autumn;Sunny
33.0;97;9.0;1;Winter;Rainy
11.0;67;5.5;2;Summer;Cloudy
29.0;85;12.0;10;Autumn;Sunny
0.0;76;0.5;0;Winter;Snowy
-5.0;77;17.5;0;Winter;Snowy
6.0;76;2.5;6;Spring;Snowy
-18.0;73;7.5;11;Spring;Cloudy
23.0;56;13.0;3;Summer;Cloudy
-4.0;63;8.5;1;Winter;Snowy
23.0;62;10.0;3;Winter;Cloudy
30.0;51;6.0;8;Summer;Sunny
17.0;63;9.0;3;Winter;Rainy
13.0;76;1.5;3;Autumn;Cloudy
26.0;76;2.0;2;Winter;Cloudy
56.0;79;11.0;8;Winter;Sunny
21.0;92;5.0;2;Spring;Rainy
22.0;51;0.5;1;Autumn;Cloudy
44.0;44;5.0;8;Spring;Sunny
26.0;49;9.0;9;Autumn;Sunny
38.0;29;4.0;3;Autumn;Cloudy
35.0;24;10.5;8;Spring;Snowy
7.0;91;22.5;2;Winter;Snowy
65.0;70;12.5;1;Autumn;Sunny
2.0;94;8.0;0;Winter;Snowy
15.0;81;28.5;4;Winter;Cloudy
-10.0;35;2.0;13;Spring;Cloudy
38.0;34;6.0;6;Autumn;Sunny
26.0;79;9.0;4;Winter;Rainy
24.0;22;0.5;8;Autumn;Sunny
30.0;33;8.5;11;Autumn;Sunny
71.0;72;33.5;12;Summer;Rainy
16.0;88;6.0;1;Summer;Rainy
-7.0;90;17.5;0;Winter;Snowy
19.0;56;4.5;4;Spring;Cloudy
11.0;55;4.0;1;Summer;Cloudy
18.0;56;4.0;4;Spring;Cloudy
9.0;74;4.0;4;Winter;Snowy
19.0;51;1.5;3;Spring;Cloudy
26.0;62;6.0;1;Summer;Cloudy
19.0;91;10.0;2;Winter;Rainy
33.0;95;31.5;7;Autumn;Rainy
26.0;100;9.0;11;Spring;Rainy
9.0;76;1.0;13;Winter;Snowy
14.0;96;19.0;0;Spring;Rainy
33.0;63;15.5;2;Autumn;Rainy
22.0;92;19.5;0;Winter;Rainy
-1.0;65;19.5;1;Winter;Snowy
17.0;75;9.0;0;Spring;Rainy
-1.0;85;11.0;0;Winter;Snowy
-9.0;69;9.0;0;Winter;Snowy
32.0;69;6.0;0;Summer;Rainy
-2.0;64;14.0;0;Winter;Snowy
-10.0;88;14.0;0;Winter;Snowy
26.0;77;11.5;1;Winter;Cloudy
53.0;90;12.5;6;Summer;Rainy
-4.0;64;8.5;1;Winter;Snowy
32.0;71;14.0;3;Summer;Cloudy
31.0;74;13.0;3;Winter;Cloudy
33.0;67;11.5;4;Autumn;Cloudy
31.0;68;12.5;2;Spring;Cloudy
19.0;58;1.0;1;Summer;Cloudy
26.0;60;8.5;2;Autumn;Cloudy
15.0;67;14.5;3;Winter;Cloudy
38.0;61;5.0;5;Winter;Sunny
37.0;41;0.5;7;Spring;Sunny
30.0;29;0.5;6;Winter;Sunny
66.0;80;11.5;9;Spring;Sunny
20.0;44;9.0;9;Autumn;Sunny
3.0;90;9.5;0;Winter;Snowy
24.0;69;1.0;4;Winter;Cloudy
25.0;62;13.5;1;Spring;Cloudy
32.0;94;14.5;1;Winter;Rainy
4.0;96;0.0;0;Winter;Snowy
57.0;83;18.0;6;Winter;Sunny
42.0;103;2.0;6;Winter;Cloudy
16.0;56;14.5;3;Winter;Cloudy
36.0;72;27.5;1;Winter;Cloudy
42.0;65;7.5;6;Winter;Sunny
24.0;85;6.0;0;Autumn;Rainy
27.0;37;8.5;9;Autumn;Sunny
33.0;49;0.0;9;Autumn;Sunny
21.0;85;13.0;2;Winter;Rainy
34.0;58;1.5;8;Autumn;Sunny
30.0;76;11.5;2;Autumn;Cloudy
2.0;74;19.0;0;Winter;Snowy
16.0;98;13.0;0;Autumn;Rainy
-1.0;92;19.5;0;Winter;Snowy
10.0;75;0.5;1;Autumn;Cloudy
-15.0;37;5.5;7;Autumn;Rainy
4.0;72;18.0;0;Winter;Snowy
37.0;62;7.5;7;Spring;Sunny
2.0;81;18.0;1;Winter;Snowy
11.0;35;11.5;14;Autumn;Sunny
33.0;83;18.0;0;Summer;Rainy
-7.0;94;15.0;1;Winter;Snowy
4.0;88;18.0;1;Winter;Snowy
34.0;59;7.5;5;Winter;Sunny
10.0;60;0.5;4;Spring;Cloudy
7.0;106;27.0;10;Winter;Snowy
44.0;81;34.0;2;Winter;Rainy
14.0;77;13.5;4;Winter;Cloudy
22.0;65;12.5;0;Autumn;Rainy
-1.0;70;18.0;0;Winter;Snowy
30.0;82;19.5;12;Autumn;Rainy
37.0;45;11.0;4;Autumn;Snowy
-8.0;80;7.5;0;Winter;Snowy
31.0;68;2.5;5;Spring;Sunny
29.0;78;20.0;14;Spring;Cloudy
30.0;46;3.0;8;Autumn;Sunny
20.0;57;9.5;5;Winter;Sunny
-5.0;86;8.5;1;Winter;Snowy
29.0;104;16.0;8;Summer;Cloudy
34.0;48;4.5;9;Winter;Sunny
32.0;68;5.5;2;Autumn;Cloudy
13.0;56;3.5;2;Summer;Cloudy
-3.0;62;5.5;0;Winter;Snowy
-10.0;68;8.0;1;Winter;Snowy
1.0;105;25.0;2;Winter;Snowy
33.0;77;12.0;1;Autumn;Rainy
-7.0;71;39.0;0;Winter;Snowy
23.0;95;23.5;7;Summer;Cloudy
-5.0;60;14.0;1;Winter;Snowy
29.0;21;2.5;6;Winter;Sunny
-9.0;69;6.0;1;Winter;Snowy
25.0;95;18.5;0;Winter;Rainy
0.0;72;6.0;1;Winter;Snowy
34.0;91;14.0;3;Winter;Rainy
-4.0;80;12.0;0;Winter;Snowy
29.0;50;5.5;4;Autumn;Cloudy
33.0;72;13.5;2;Spring;Cloudy
22.0;63;10.0;10;Spring;Sunny
3.0;66;0.5;0;Winter;Snowy
25.0;57;6.5;7;Autumn;Rainy
12.0;73;13.5;3;Winter;Cloudy
-16.0;77;22.5;13;Winter;Snowy
29.0;83;17.5;2;Winter;Rainy
47.0;99;2.0;7;Autumn;Sunny
16.0;52;4.0;4;Autumn;Cloudy
20.0;61;1.0;2;Autumn;Cloudy
14.0;68;10.5;2;Summer;Rainy
43.0;30;5.5;5;Summer;Sunny
82.0;74;19.5;10;Spring;Sunny
24.0;50;6.0;3;Spring;Cloudy
33.0;105;3.5;2;Autumn;Sunny
0.0;73;16.5;5;Winter;Snowy
-10.0;63;7.5;5;Autumn;Rainy
31.0;45;4.5;6;Spring;Sunny
24.0;46;1.5;8;Spring;Sunny
25.0;65;11.5;3;Autumn;Cloudy
31.0;62;6.0;1;Autumn;Cloudy
32.0;45;1.0;8;Autumn;Sunny
16.0;103;17.5;1;Autumn;Rainy
1.0;89;7.5;0;Winter;Snowy
27.0;43;7.0;10;Autumn;Sunny
-2.0;93;0.5;0;Winter;Snowy
33.0;73;11.0;0;Summer;Rainy
12.0;89;6.5;2;Summer;Rainy
25.0;74;9.5;2;Summer;Cloudy
23.0;60;4.5;10;Summer;Sunny
4.0;98;5.5;0;Winter;Snowy
28.0;52;13.5;3;Spring;Cloudy
12.0;31;5.0;6;Spring;Rainy
18.0;81;15.0;2;Summer;Rainy
42.0;33;5.5;8;Spring;Sunny
39.0;45;3.5;10;Spring;Sunny
44.0;42;9.0;8;Summer;Sunny
54.0;73;17.0;12;Winter;Cloudy
29.0;70;10.0;4;Spring;Cloudy
16.0;77;12.5;1;Summer;Cloudy
37.0;109;21.0;11;Spring;Rainy
43.0;50;8.0;5;Summer;Sunny
15.0;89;8.5;6;Autumn;Cloudy
18.0;86;16.0;0;Winter;Rainy
26.0;75;17.0;0;Summer;Rainy
-7.0;96;4.5;0;Winter;Snowy
32.0;65;8.5;9;Winter;Sunny
9.0;88;19.0;1;Autumn;Rainy
30.0;51;6.0;9;Summer;Sunny
4.0;64;13.5;0;Winter;Snowy
13.0;106;1.5;2;Summer;Cloudy
14.0;68;16.0;0;Spring;Rainy
0.0;78;11.0;0;Winter;Snowy
-10.0;72;9.0;12;Summer;Sunny
2.0;91;16.5;0;Winter;Snowy
30.0;54;1.0;5;Winter;Sunny
21.0;106;6.5;0;Summer;Sunny
13.0;94;15.0;2;Autumn;Rainy
-4.0;96;20.0;1;Winter;Snowy
13.0;63;19.5;0;Winter;Rainy
-7.0;91;7.5;0;Winter;Snowy
-10.0;85;19.0;0;Winter;Snowy
25.0;24;1.5;8;Autumn;Sunny
29.0;107;11.5;0;Spring;Sunny
13.0;55;11.0;4;Winter;Cloudy
29.0;74;6.5;1;Summer;Cloudy
0.0;72;12.0;12;Winter;Snowy
-8.0;98;12.5;0;Winter;Snowy
12.0;78;11.0;0;Spring;Rainy
36.0;36;12.5;9;Spring;Rainy
44.0;73;23.0;7;Autumn;Cloudy
-5.0;72;7.5;0;Winter;Snowy
23.0;74;21.0;2;Spring;Cloudy
27.0;53;5.0;4;Autumn;Cloudy
30.0;60;12.0;2;Summer;Cloudy
17.0;71;12.0;1;Spring;Cloudy
27.0;52;3.0;2;Spring;Cloudy
38.0;69;6.5;5;Spring;Sunny
-9.0;84;15.5;1;Winter;Snowy
50.0;77;9.0;11;Winter;Sunny
2.0;97;11.0;11;Winter;Snowy
22.0;60;9.5;1;Summer;Rainy
18.0;65;9.5;1;Summer;Rainy
-10.0;72;6.5;0;Winter;Snowy
-1.0;83;19.5;0;Winter;Snowy
18.0;79;10.0;3;Summer;Rainy
-4.0;61;8.0;0;Winter;Snowy
15.0;53;11.5;3;Winter;Cloudy
11.0;36;12.0;9;Autumn;Rainy
33.0;70;10.5;6;Autumn;Cloudy
24.0;78;2.0;4;Spring;Cloudy
35.0;29;9.5;5;Winter;Sunny
19.0;65;7.5;3;Spring;Cloudy
29.0;74;5.0;2;Winter;Cloudy
30.0;69;16.5;1;Autumn;Rainy
32.0;78;8.0;2;Winter;Rainy
33.0;83;27.5;4;Autumn;Cloudy
30.0;86;20.0;1;Summer;Rainy
28.0;43;1.5;9;Winter;Sunny
20.0;78;9.0;10;Summer;Cloudy
34.0;24;1.5;11;Winter;Sunny
2.0;89;16.5;0;Winter;Snowy
19.0;53;8.0;4;Winter;Cloudy
12.0;54;8.0;1;Spring;Cloudy
30.0;60;12.0;1;Autumn;Cloudy
36.0;99;15.5;9;Spring;Sunny
-1.0;66;4.0;0;Winter;Snowy
28.0;38;5.5;11;Spring;Cloudy
22.0;54;0.5;7;Autumn;Sunny
-6.0;70;30.5;8;Winter;Snowy
27.0;97;5.5;2;Spring;Rainy
21.0;27;3.0;10;Summer;Sunny
31.0;53;11.5;2;Summer;Cloudy
-4.0;97;17.0;0;Winter;Snowy
-6.0;78;5.0;1;Winter;Snowy
1.0;63;18.5;0;Winter;Snowy
44.0;52;7.0;10;Summer;Sunny
24.0;68;16.5;1;Autumn;Rainy
48.0;79;3.0;12;Summer;Cloudy
14.0;63;12.5;3;Winter;Cloudy
20.0;65;11.0;4;Winter;Cloudy
27.0;63;6.0;0;Winter;Rainy
-10.0;62;14.0;1;Winter;Snowy
19.0;77;3.0;1;Spring;Cloudy
-6.0;47;8.0;11;Winter;Cloudy
19.0;87;13.5;13;Autumn;Sunny
39.0;22;4.0;7;Spring;Sunny
23.0;95;9.5;1;Winter;Rainy
-8.0;28;1.5;9;Autumn;Snowy
-8.0;37;10.0;13;Autumn;Rainy
-8.0;65;9.5;0;Winter;Snowy
2.0;99;1.0;0;Winter;Snowy
18.0;63;7.0;1;Winter;Cloudy
30.0;68;13.5;3;Summer;Cloudy
25.0;58;6.5;1;Autumn;Cloudy
37.0;64;4.0;6;Autumn;Sunny
22.0;46;9.5;10;Summer;Sunny
15.0;65;5.0;4;Winter;Cloudy
15.0;97;12.5;2;Winter;Rainy
22.0;75;9.0;0;Autumn;Rainy
36.0;70;9.5;4;Spring;Sunny
22.0;89;6.0;1;Autumn;Rainy
17.0;98;23.0;3;Winter;Cloudy
16.0;53;11.5;3;Summer;Cloudy
29.0;74;11.5;1;Summer;Cloudy
22.0;87;17.5;8;Summer;Sunny
39.0;88;19.5;5;Summer;Sunny
2.0;89;9.5;1;Winter;Snowy
33.0;72;12.0;2;Spring;Cloudy
17.0;59;14.5;3;Summer;Cloudy
14.0;74;3.5;2;Summer;Cloudy
-4.0;51;9.5;13;Winter;Cloudy
-10.0;99;5.5;0;Winter;Snowy
3.0;76;19.0;1;Winter;Snowy
18.0;64;19.5;1;Summer;Rainy
13.0;66;7.5;3;Winter;Cloudy
28.0;66;12.5;1;Winter;Cloudy
41.0;50;1.0;9;Autumn;Sunny
43.0;42;0.0;10;Summer;Sunny
19.0;68;13.5;0;Autumn;Rainy
11.0;78;13.5;4;Summer;Cloudy
-10.0;75;9.5;0;Winter;Snowy
26.0;66;9.0;14;Autumn;Sunny
16.0;65;6.5;1;Winter;Cloudy
15.0;96;6.0;1;Summer;Rainy
-8.0;84;19.5;1;Winter;Snowy
1.0;49;3.0;8;Summer;Rainy
32.0;59;7.5;1;Autumn;Cloudy
16.0;97;12.0;2;Autumn;Rainy
22.0;72;7.0;3;Winter;Cloudy
34.0;53;7.0;3;Winter;Cloudy
2.0;76;30.5;0;Winter;Snowy
26.0;107;8.0;14;Autumn;Cloudy
13.0;70;8.0;1;Spring;Cloudy
0.0;84;12.5;14;Winter;Snowy
38.0;35;3.0;8;Summer;Sunny
29.0;33;5.5;5;Autumn;Sunny
26.0;61;13.5;2;Autumn;Rainy
25.0;78;2.5;2;Autumn;Cloudy
15.0;54;13.5;3;Autumn;Cloudy
36.0;36;7.5;11;Spring;Sunny
25.0;36;8.5;6;Winter;Rainy
22.0;72;6.0;3;Winter;Cloudy
33.0;81;6.5;3;Spring;Rainy
33.0;60;4.5;7;Summer;Sunny
1.0;90;16.5;0;Winter;Snowy
-21.0;89;20.5;4;Winter;Snowy
29.0;23;9.5;11;Spring;Sunny
-4.0;93;14.5;0;Winter;Snowy
-4.0;82;8.0;1;Winter;Snowy
4.0;85;7.5;0;Winter;Snowy
15.0;61;9.5;1;Autumn;Cloudy
32.0;78;16.0;3;Autumn;Rainy
10.0;49;1.0;3;Autumn;Sunny
14.0;53;12.5;2;Winter;Cloudy
30.0;51;8.0;9;Autumn;Sunny
22.0;34;4.0;10;Spring;Sunny
46.0;106;20.0;8;Autumn;Sunny
1.0;84;16.0;1;Winter;Snowy
16.0;85;8.5;1;Spring;Rainy
26.0;57;6.0;6;Spring;Sunny
32.0;63;2.5;2;Winter;Cloudy
15.0;74;14.0;4;Spring;Cloudy
22.0;54;6.5;9;Autumn;Sunny
44.0;40;8.0;7;Autumn;Sunny
31.0;69;7.5;2;Autumn;Rainy
18.0;83;10.0;2;Spring;Rainy
67.0;107;2.0;12;Summer;Sunny
42.0;100;21.0;2;Spring;Cloudy
25.0;78;9.5;0;Winter;Rainy
27.0;60;7.0;9;Summer;Sunny
32.0;64;15.5;0;Autumn;Rainy
29.0;78;15.0;1;Summer;Cloudy
1.0;98;12.0;1;Winter;Snowy
4.0;84;0.0;0;Winter;Snowy
27.0;76;8.5;3;Winter;Cloudy
22.0;106;11.0;9;Summer;Rainy
25.0;43;9.0;8;Winter;Sunny
26.0;25;0.5;6;Spring;Sunny
23.0;67;15.0;2;Autumn;Cloudy
24.0;105;5.5;12;Winter;Cloudy
-1.0;94;16.5;0;Winter;Snowy
38.0;49;11.5;13;Autumn;Sunny
30.0;76;8.0;4;Autumn;Cloudy
-9.0;68;15.5;0;Winter;Snowy
35.0;47;1.0;8;Winter;Sunny
31.0;20;7.0;11;Spring;Sunny
21.0;81;7.5;0;Winter;Rainy
22.0;76;7.5;3;Spring;Cloudy
34.0;97;18.5;3;Autumn;Rainy
43.0;46;2.0;5;Winter;Sunny
30.0;47;8.5;5;Spring;Sunny
1.0;98;19.0;0;Winter;Snowy
20.0;76;16.5;2;Autumn;Rainy
34.0;83;10.0;1;Winter;Rainy
20.0;66;11.0;3;Spring;Rainy
26.0;63;10.0;2;Autumn;Cloudy
24.0;20;8.5;10;Winter;Sunny
6.0;81;2.5;14;Winter;Snowy
25.0;59;1.0;11;Spring;Sunny
-6.0;70;2.0;0;Winter;Snowy
-3.0;69;6.0;0;Winter;Snowy
-9.0;70;15.5;0;Winter;Snowy
-9.0;66;5.0;0;Winter;Snowy
30.0;58;1.5;3;Summer;Cloudy
0.0;98;15.0;1;Winter;Snowy
37.0;98;14.5;4;Winter;Cloudy
3.0;70;11.0;0;Winter;Snowy
-8.0;68;17.0;0;Winter;Snowy
28.0;60;12.0;2;Winter;Rainy
30.0;25;4.5;8;Summer;Sunny
-15.0;70;14.0;4;Summer;Sunny
25.0;20;8.0;10;Winter;Sunny
38.0;28;1.0;5;Spring;Sunny
17.0;39;1.5;0;Winter;Cloudy
24.0;47;8.0;5;Summer;Sunny
2.0;81;15.0;0;Winter;Snowy
17.0;54;2.0;2;Summer;Cloudy
25.0;28;0.0;7;Spring;Sunny
22.0;25;8.5;10;Autumn;Sunny
12.0;57;10.5;1;Spring;Cloudy
-8.0;80;15.5;1;Winter;Snowy
-9.0;86;25.0;10;Winter;Snowy
29.0;73;9.0;10;Spring;Rainy
-16.0;100;18.0;11;Winter;Snowy
35.0;49;9.0;10;Autumn;Sunny
-1.0;54;10.0;0;Summer;Snowy
38.0;37;9.0;8;Spring;Sunny
3.0;63;13.0;9;Summer;Snowy
30.0;79;1.0;4;Spring;Cloudy
19.0;73;7.0;2;Summer;Rainy
65.0;93;16.0;5;Spring;Sunny
33.0;54;0.5;7;Spring;Sunny
-6.0;61;20.0;0;Winter;Snowy
15.0;95;12.5;2;Autumn;Rainy
35.0;23;14.5;1;Autumn;Rainy
-10.0;81;2.0;1;Winter;Snowy
-4.0;90;1.0;0;Winter;Snowy
-9.0;93;12.0;1;Winter;Snowy
21.0;62;7.0;1;Summer;Cloudy
16.0;71;3.0;9;Spring;Cloudy
44.0;70;13.0;13;Autumn;Cloudy
42.0;99;14.0;3;Autumn;Sunny
4.0;89;7.0;1;Winter;Snowy
25.0;88;6.0;0;Winter;Rainy
31.0;51;3.0;10;Summer;Sunny
-5.0;73;14.0;1;Winter;Snowy
32.0;42;5.0;6;Autumn;Sunny
-20.0;99;30.5;10;Winter;Snowy
28.0;83;5.5;3;Summer;Rainy
10.0;64;9.5;0;Winter;Rainy
55.0;84;19.0;5;Summer;Sunny
2.0;89;7.5;0;Winter;Snowy
-9.0;67;18.0;1;Winter;Snowy
34.0;62;1.5;4;Autumn;Cloudy
20.0;99;16.5;2;Spring;Rainy
11.0;68;8.0;3;Winter;Rainy
21.0;67;5.5;4;Autumn;Cloudy
10.0;94;11.5;3;Winter;Rainy
10.0;71;11.5;1;Autumn;Cloudy
18.0;88;15.5;1;Winter;Rainy
34.0;78;14.5;1;Summer;Cloudy
-2.0;87;3.5;1;Winter;Snowy
24.0;25;0.0;5;Autumn;Sunny
2.0;95;4.0;0;Winter;Snowy
33.0;70;11.5;1;Autumn;Rainy
14.0;72;10.0;4;Autumn;Cloudy
6.0;98;9.5;7;Winter;Snowy
-8.0;79;14.0;0;Winter;Snowy
11.0;72;8.5;3;Winter;Cloudy
28.0;97;8.0;2;Summer;Rainy
11.0;61;4.0;4;Winter;Cloudy
14.0;68;11.0;1;Autumn;Cloudy
-8.0;86;12.0;1;Winter;Snowy
23.0;74;0.5;2;Summer;Cloudy
20.0;64;8.5;5;Winter;Sunny
-10.0;64;16.5;0;Winter;Snowy
47.0;108;8.0;3;Summer;Cloudy
25.0;54;0.0;3;Spring;Cloudy
19.0;66;17.0;3;Spring;Rainy
-2.0;82;19.5;1;Winter;Snowy
16.0;58;7.5;1;Winter;Cloudy
2.0;85;10.5;1;Winter;Snowy
27.0;59;3.0;1;Summer;Cloudy
41.0;102;20.0;11;Autumn;Sunny
34.0;76;6.5;0;Winter;Rainy
10.0;52;11.5;3;Autumn;Cloudy
-8.0;76;18.0;0;Winter;Snowy
10.0;78;11.0;3;Summer;Rainy
1.0;99;11.5;1;Winter;Snowy
18.0;73;7.5;3;Winter;Cloudy
32.0;29;2.0;6;Winter;Sunny
-12.0;24;3.0;3;Summer;Sunny
30.0;73;9.5;3;Autumn;Cloudy
-1.0;87;14.0;0;Winter;Snowy
14.0;56;1.0;2;Winter;Cloudy
27.0;98;12.0;3;Spring;Rainy
20.0;104;5.0;8;Spring;Sunny
30.0;82;7.5;0;Autumn;Rainy
17.0;50;5.0;1;Autumn;Cloudy
33.0;22;1.5;10;Summer;Sunny
10.0;71;19.0;1;Summer;Rainy
10.0;54;9.0;4;Spring;Cloudy
33.0;75;1.0;2;Winter;Cloudy
-7.0;87;7.0;0;Winter;Snowy
37.0;77;4.5;12;Winter;Cloudy
31.0;94;36.5;0;Spring;Rainy
10.0;64;10.0;1;Summer;Cloudy
